OBJECTID_1,TAP,MAT,pH,AP,AK,TP,TK,TN,OM
26710,689.983,3.43071,6.633,3.795,123.67,0.09307,2.188,0.2039,4.381
26713,694.24,3.68254,6.763,5.41,148.12,0.0978,2.561,0.162,3.388
26714,694.406,3.53375,6.763,5.41,148.12,0.0978,2.561,0.162,3.388
26718,704.15,3.32054,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
26722,715.829,3.18304,6.763,5.41,148.12,0.0978,2.561,0.162,3.388
26787,554.205,4.81,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
26788,561.145,4.85071,7.998,7.061,133.62,0.03964,1.877,0.2252,4.993
26791,564.621,4.93883,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
26794,568.026,4.74575,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
26832,659.394,3.91975,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
26844,700.608,3.55483,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
26846,704.878,3.44275,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
26853,721.377,3.108,6.763,5.41,148.12,0.0978,2.561,0.162,3.388
26855,720.575,2.97167,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
26856,717.719,2.91867,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
26859,731.899,2.66967,7.998,7.061,133.62,0.0688,1.877,0.295,5.456
26917,555.484,4.93925,7.998,7.061,133.62,0.03964,1.877,0.2252,4.993
26963,663.547,3.84896,8.222,5.455,107.89,0.04358,2.406,0.2057,3.733
26976,712.901,3.50429,6.763,5.41,148.12,0.0978,2.561,0.162,3.388
27046,560.059,4.86642,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
27047,552.56,4.93942,7.998,7.061,133.62,0.03964,1.877,0.2252,4.993
27049,562.085,4.9135,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
27092,659.06,4.06012,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27093,666.1,3.85792,8.397,4.681,123.2,0.04911,2.257,0.1384,2.45
27112,717.904,3.14433,6.763,5.41,148.12,0.09176,2.561,0.1617,3.388
27173,567.937,4.87733,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
27175,559.362,5.05075,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
27176,551.216,5.03112,5.775,7.53,91.17,0.07268,2.045,0.1524,3.17
27178,556.409,4.94971,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27223,665.93,3.90325,8.397,4.681,123.2,0.04911,2.257,0.1384,2.45
27228,681.067,3.74625,6.514,5.815,218.91,0.0819,1.82,0.189,3.947
27230,692.438,3.77967,8.397,4.889,145.6,0.04911,2.257,0.1384,2.45
27236,717.798,3.45129,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27237,717.925,3.32467,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27304,566.549,4.81642,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
27305,551.378,5.03004,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
27306,550.197,4.95121,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
27313,571.399,5.21992,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27356,674.273,3.844,8.222,5.455,107.89,0.04988,2.403,0.22,3.887
27364,709.629,3.64454,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27368,721.32,3.36987,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27369,726.941,3.39804,6.559,3.795,123.67,0.09218,2.252,0.251,4.575
27370,724.638,3.34133,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27435,549.878,4.99579,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
27436,550.059,4.92038,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27437,558.189,4.90388,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27438,566.054,5.03354,8,2.464,52.86,0.0237,2.166,0.05832,0.7596
27442,570.775,5.20079,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27490,699.694,3.70104,6.559,3.795,123.67,0.09307,2.188,0.2107,4.522
27493,711.305,3.59304,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27496,720.891,3.48013,6.783,5.41,148.12,0.1141,2.363,0.2268,4.305
27563,559.301,4.92729,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
27564,552.13,4.94158,6.99,7.686,119.09,0.09052,2.316,0.172,3.211
27565,551.341,5.02858,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27566,554.784,5.06304,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27570,565.292,5.12083,8,2.464,52.86,0.0237,2.166,0.05832,0.7596
27571,568.814,5.02733,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27573,564.229,5.00892,8.204,4.681,123.2,0.04946,2.442,0.1505,2.525
27614,672.529,4.04271,8.397,4.889,145.6,0.04911,2.257,0.1384,2.45
27617,688.146,3.89354,8.222,5.455,107.89,0.04808,2.406,0.2303,3.887
27620,701.825,3.7595,6.559,3.795,123.67,0.09307,2.188,0.2107,4.522
27693,551.447,5.053,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
27694,549.292,4.99554,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27695,552.677,4.88662,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27698,564.546,5.00125,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27821,558.522,5.08179,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
27823,552.765,5.10058,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27824,556.5,5.16383,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
27875,687.601,4.00058,8.222,5.455,107.89,0.04808,2.406,0.2303,3.887
27878,699.287,3.90729,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
27892,727.258,3.23758,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
27949,564.438,5.14654,8.501,1.721,108.7,0.07643,2.35,0.1554,2.085
27950,558.922,5.15033,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
27951,555.055,5.125,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
28004,683.563,4.06892,8.222,5.455,107.89,0.04808,2.406,0.2303,3.887
28018,726.822,3.46617,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
28034,739.012,3.07921,7.01,6.439,133.09,0.08244,2.182,0.1505,1.997
28093,569.422,5.19717,6.339,5.815,218.91,0.08032,2.057,0.2046,3.947
28131,674.001,4.20962,7.581,4.449,140.57,0.04825,2.244,0.1335,2.455
28145,722.875,3.82758,6.499,10.3,171.26,0.102,1.83,0.4589,9.18
28148,723.122,3.60696,6.559,3.795,123.67,0.08997,2.491,0.2077,3.48
28150,724.319,3.44004,5.513,9.42,121.4,0.09004,2.304,0.2174,5.492
28152,724.446,3.44317,5.717,8,76.6,0.06182,1.616,0.1637,3.123
28154,722.128,3.38296,5.513,9.42,121.4,0.07586,2.304,0.2258,4.167
28190,589.102,4.46196,5.93,6,181.4,0.1109,2.07,0.313,8.997
28219,556.423,5.24213,8.106,3.999,125.91,0.0359,1.931,0.1063,1.575
28263,679.265,4.11179,8.222,5.455,107.89,0.04358,2.406,0.2036,3.806
28277,721.576,3.83754,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
28279,726.776,3.69121,5.513,9.42,121.4,0.09004,2.304,0.2174,5.492
28282,721.532,3.51867,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
28321,593.021,4.77762,7.593,5.149,140.26,0.04284,2.491,0.1643,3.474
28348,555.111,5.34404,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
28349,551.893,5.33913,6.288,5.815,218.91,0.08032,1.885,0.2046,4.513
28350,558.94,5.22788,6.288,5.815,218.91,0.08032,1.885,0.2046,4.513
28392,673.01,4.20842,8.136,4.867,220.4,0.05621,1.779,0.09277,1.689
28451,581.785,4.79083,7.593,5.149,140.26,0.04284,2.491,0.1643,3.474
28461,585.206,5.41488,6.903,3.548,142.05,0.07546,2.168,0.172,3.288
28477,548.965,5.35142,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
28478,549.553,5.32262,8.34,5.089,133.31,0.06179,2.14,0.1729,2.257
28480,554.476,5.23979,6.288,5.815,218.91,0.08032,1.885,0.2046,4.513
28578,588.125,4.79417,7.441,5.149,140.26,0.05755,2.027,0.2249,4.233
28607,549.501,5.42492,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
28612,561.031,5.31387,8.204,4.681,123.2,0.03093,2.394,0.1465,2.6
28613,566.744,5.23654,8.204,4.681,123.2,0.03093,2.394,0.1465,2.6
28651,674.766,4.28279,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
28653,679.914,4.28754,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
28662,717.627,4.11983,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
28663,717.776,4.14975,6.48,3.795,123.67,0.09156,2.188,0.2199,3.795
28711,589.76,4.98575,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
28738,552.211,5.34425,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
28792,717.283,4.35646,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
28838,586.888,5.07063,8.183,6.218,205.06,0.08899,2.082,0.1622,2.665
28840,596.046,5.77425,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
28868,549.719,5.35133,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
28931,722.935,3.92696,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
28934,725.594,3.74371,5.697,9.42,121.4,0.07209,2.304,0.2174,4.869
28970,591.725,5.12488,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
28971,582.992,5.23133,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
28996,547.792,5.52513,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
28997,549.37,5.38671,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29036,669.38,4.41488,7.602,4.449,140.57,0.04,2.245,0.1433,2.855
29044,694.611,4.30679,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
29045,699.258,4.38017,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
29059,727.92,3.94908,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29061,730.085,3.95204,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29097,599.444,4.9345,7.441,5.149,140.26,0.05755,2.027,0.2249,4.233
29127,552.536,5.49033,7.948,6.627,88.19,0.03449,2.392,0.1609,2.896
29182,712.592,4.54904,6.48,3.795,123.67,0.09156,2.188,0.2199,3.795
29190,719.913,4.08317,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29226,591.867,5.19192,7.441,5.149,140.26,0.05755,2.027,0.2249,4.233
29305,703.332,4.534,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29311,713.208,4.409,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29315,719.909,4.278,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29316,721.108,4.24004,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29361,580.157,5.484,8.181,6.218,205.06,0.08899,2.082,0.1674,2.416
29363,591.733,5.57325,8.183,6.218,205.06,0.08899,2.082,0.1622,2.665
29390,558.522,5.49942,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29433,704.091,4.80575,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29434,695.994,4.602,7.998,7.061,133.62,0.04264,1.877,0.295,5.456
29436,707.504,4.50163,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29446,724.91,4.25625,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29447,722.491,4.18663,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29493,575.809,5.63421,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29502,570.04,5.82983,8.251,2.569,133.98,0.03959,1.965,0.149,1.845
29520,552.234,5.44538,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29555,669.395,4.55592,8.222,5.455,107.89,0.04628,2.602,0.22,3.813
29563,701.733,4.74587,5.752,7.85,93,0.04,1.791,0.14,2.758
29574,729,4.30804,6.628,3.795,152.82,0.07849,2.114,0.1803,4.114
29615,587.678,5.3365,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29623,568.781,5.5985,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29631,553.883,5.67358,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29646,552.816,5.73579,7.166,2.079,99.1,0.015,2.125,0.03886,0.6687
29681,669.446,4.76338,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
29682,668.232,4.49937,8.222,5.455,107.89,0.04493,2.602,0.2057,3.806
29683,666.635,4.5725,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
29685,666.077,4.57196,6.763,5.41,148.12,0.09176,2.561,0.1617,3.796
29697,721.164,4.48896,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29702,731.573,4.34121,6.48,3.795,123.67,0.0926,2.07,0.2331,4.715
29703,731.519,4.34912,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29744,586.47,5.29246,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29752,570.95,5.70733,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29753,567.443,5.59792,7.602,5.149,140.26,0.07959,2.305,0.1924,4.07
29761,549.304,5.61988,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29780,558.344,5.53746,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
29810,659.76,4.77796,8.235,4.889,145.6,0.04174,2.338,0.1384,2.788
29812,654.832,4.55733,8.222,5.455,107.89,0.04493,2.602,0.2057,3.806
29822,709.972,4.61842,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29823,711.906,4.36,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29829,731.79,4.38883,6.48,3.795,123.67,0.0926,2.07,0.2331,4.715
29830,733.565,4.29692,6.48,3.795,123.67,0.0926,2.07,0.2331,4.715
29890,547.328,5.69154,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
29911,559.922,5.54179,8.136,4.867,220.4,0.05621,1.779,0.09277,1.689
29912,561.802,5.50213,8.198,4.681,123.2,0.04174,2.463,0.1384,2.45
29937,653.527,4.72158,8.222,5.455,107.89,0.04628,2.602,0.2056,3.66
29946,679.763,5.14058,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
29953,703.26,4.40567,6.48,3.795,123.67,0.09307,2.277,0.2048,4.554
30007,576.264,5.74454,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
30012,565.603,5.80029,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
30040,552.463,5.57304,8.198,4.681,123.2,0.04174,2.463,0.1384,2.45
30083,705.091,4.39921,6.425,3.873,133.09,0.06278,2.16,0.1598,2.422
30141,563.187,5.74575,7.602,5.149,140.26,0.06405,2.482,0.1932,4.258
30149,547.52,5.84779,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
30150,548.995,5.58358,8.887,4,120.51,0.04941,2.144,0.04699,0.7062
30195,645.805,4.79708,6.514,5.815,218.91,0.0819,1.82,0.189,3.947
30251,563.541,5.77288,8.281,4.394,130.07,0.07075,2.124,0.1826,2.208
30257,557.373,6.08533,8.207,5.455,107.89,0.04988,2.385,0.2093,3.66
30258,548.103,6.21138,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
30259,546.722,5.72317,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
30260,550.589,5.76571,7.948,6.627,89.59,0.03449,2.257,0.1609,1.746
30261,550.436,5.78521,8.703,7,155.21,0.07176,1.981,0.04979,0.9276
30294,536.325,2.30917,8.081,5.445,90.33,0.1074,2.106,0.1976,5.874
30296,531.887,2.24942,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30298,539.743,2.36087,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30304,561.391,2.4215,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30306,571.539,2.41787,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30308,579.544,2.34692,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30309,585.65,2.36858,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30312,598.294,2.40367,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30313,602.358,2.36096,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30328,530.634,2.38971,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30330,536.841,2.46637,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30332,549.534,2.45637,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30338,569.085,2.42121,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30341,582.273,2.40063,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30343,590.375,2.45783,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30345,599.603,2.47163,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30350,628.403,2.47004,8.045,5.445,107.18,0.1074,2.106,0.1976,5.874
30356,524.592,2.38487,6.495,10.3,171.26,0.08053,2.059,0.4051,7.863
30358,529.151,2.49204,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30359,526.93,2.39892,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30360,530.964,2.42971,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30362,535.31,2.44792,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30363,539.532,2.48375,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30366,553.026,2.44708,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30369,565.936,2.43654,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30372,581.299,2.45125,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30376,595.773,2.52146,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30379,613.902,2.50846,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30380,613.176,2.50079,6.406,5.815,218.91,0.0819,1.789,0.1532,3.947
30381,620.495,2.42825,8.045,5.445,107.18,0.1074,2.106,0.1976,5.874
30382,622.599,2.39729,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30385,520.081,2.6395,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30391,525.96,2.49792,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30392,523.332,2.56325,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30393,526.091,2.49013,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30394,529.825,2.50192,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30395,533.377,2.53917,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30396,535.556,2.51458,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30397,545.206,2.54633,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30398,547.128,2.56896,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30402,563.174,2.36779,7.98,5.445,98.32,0.1074,2.106,0.1976,5.874
30403,564.529,2.48067,8.061,5.556,102.53,0.1074,2.106,0.1976,5.874
30404,569.613,2.56396,8.061,5.556,102.53,0.1074,2.106,0.1976,5.874
30405,574.352,2.48767,8.061,5.556,102.53,0.1074,2.106,0.1976,5.874
30407,578.942,2.49875,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30412,603.124,2.54888,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30414,613.831,2.48663,8.061,5.556,124.27,0.1074,2.106,0.1976,5.874
30424,526.57,2.71554,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30430,520.025,2.49508,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30431,516.659,2.54775,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30433,524.548,2.54333,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30434,531.822,2.566,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30435,534.077,2.59996,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30437,541.799,2.58846,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30438,544.568,2.61479,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30444,568.578,2.60512,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30445,570.514,2.57754,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30446,575.113,2.51967,5.697,9.42,121.4,0.07377,2.278,0.228,4.257
30460,519.557,2.7205,5.955,8.566,160.91,0.1028,2.006,0.2721,5.384
30466,517.339,2.78775,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30472,513.816,2.57733,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30474,520.822,2.65713,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30476,530.943,2.59429,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30477,535.461,2.65846,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30478,540.388,2.62525,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30479,542.4,2.62696,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30481,546.52,2.63771,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30482,548.917,2.61488,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30485,564.255,2.63904,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30487,570.611,2.63867,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30488,571.089,2.57879,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30490,581.373,2.57883,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30491,582.999,2.524,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30492,586.29,2.62179,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30495,608.008,2.48904,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30498,522.256,2.48454,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30501,510.663,2.52875,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30502,508.926,2.57646,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30503,508.954,2.57996,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
30508,513.82,2.77496,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30513,518.448,2.76483,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30514,513.597,2.66071,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30515,515.199,2.64763,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30517,518.464,2.73117,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30518,525.212,2.74788,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30519,529.567,2.74329,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30520,531.826,2.70592,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30521,535.622,2.69792,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30523,539.933,2.72263,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30524,539.815,2.66571,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30525,542.84,2.64025,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30526,549.348,2.62879,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30528,558.443,2.734,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30529,558.736,2.73371,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30530,563.589,2.69579,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30531,565.219,2.71063,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30535,585.444,2.63042,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30537,602.325,2.57962,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30538,606.338,2.55313,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30541,526.801,2.66392,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30542,525.416,2.58829,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30543,522.379,2.52283,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30544,510.775,2.50529,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
30547,511.001,2.61504,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
30552,514.301,2.75346,6.559,3.795,152.82,0.0926,2.179,0.251,4.715
30559,515.158,2.76483,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30561,523.714,2.89254,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30562,522.958,2.9555,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30563,521.007,2.79621,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30564,523.312,2.69821,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30566,535.844,2.72787,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30568,542.028,2.66179,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30569,541.088,2.6285,5.995,5.65,133.07,0.07258,1.821,0.5371,10.39
30570,546.675,2.61342,5.995,5.65,133.07,0.07258,1.821,0.5371,10.39
30573,556.028,2.69538,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30574,559.857,2.75171,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30575,561.252,2.74842,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30576,564.03,2.74229,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30581,596.165,2.62108,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30583,613.48,2.57558,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30588,528.147,2.63779,5.697,9.42,121.4,0.05412,2.278,0.1931,3
30589,525.079,2.66125,5.697,9.42,121.4,0.05412,2.278,0.1931,3
30590,515.622,2.549,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
30592,508.745,2.64433,6.75,14.21,224.91,0.09991,2.297,0.2458,5.235
30593,508.838,2.75362,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30594,512.545,2.818,7.019,12.92,270.49,0.0494,1.911,0.1383,2.059
30603,519.098,2.7865,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30604,517.634,2.80604,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30605,514.68,2.80396,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30606,515.889,2.84667,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30608,519.973,2.777,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30610,527.28,2.73633,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30615,547.104,2.82375,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30620,561.897,2.84787,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30622,565.001,2.83379,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
30623,569.769,2.77508,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30626,594.521,2.70558,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30627,596.51,2.64079,8.039,10.65,97.89,0.0639,1.863,0.08505,1.861
30634,528.018,2.75571,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30639,508.685,2.80296,5.668,9.626,129.3,0.07978,1.888,0.2005,4.702
30650,516.239,2.86625,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30651,513.675,2.87463,7.998,7.061,133.62,0.04592,1.877,0.295,5.456
30652,514.614,2.80592,5.889,9.626,129.3,0.1186,1.959,0.2929,6.26
30657,532.913,2.84429,5.877,11.98,164.09,0.1746,1.327,0.7159,23.08
